Output: /Users/raidenippen/Desktop/detect-model/data/real
Already collected: 5026 images

[Wikimedia] Collecting up to 5000 images (recursive)...

  Quality images:  15%|█▍        | 157/1071 [09:29<30:30,  2.00s/it]
  Quality images:  15%|█▍        | 158/1071 [09:34<43:42,  2.87s/it]
  Quality images:  15%|█▍        | 159/1071 [09:35<33:11,  2.18s/it]
  Quality images:  15%|█▍        | 160/1071 [09:36<26:13,  1.73s/it]
  Quality images:  15%|█▌        | 161/1071 [09:36<21:13,  1.40s/it]
  Quality images:  15%|█▌        | 162/1071 [09:37<17:39,  1.17s/it]
  Quality images:  15%|█▌        | 163/1071 [09:37<15:02,  1.01it/s]
  Quality images:  15%|█▌        | 164/1071 [09:49<1:01:27,  4.07s/it]
  Quality images:  15%|█▌        | 165/1071 [09:49<45:55,  3.04s/it]  
  Quality images:  15%|█▌        | 166/1071 [09:50<35:26,  2.35s/it]
  Quality images:  16%|█▌        | 167/1071 [09:51<28:32,  1.89s/it]
  Quality images:  16%|█▌        | 168/1071 [09:51<22:42,  1.51s/it]
  Quality images:  16%|█▌        | 169/1071 [09:52<18:33,  1.23s/it]
  Quality images:  16%|█▌        | 170/1071 [09:53<15:51,  1.06s/it]
  Quality images:  16%|█▌        | 171/1071 [09:54<14:49,  1.01it/s]
  Quality images:  16%|█▌        | 172/1071 [09:54<12:56,  1.16it/s]
  Quality images:  16%|█▌        | 173/1071 [09:55<12:12,  1.23it/s]
  Quality images:  16%|█▌        | 174/1071 [09:56<12:10,  1.23it/s]
  Quality images:  16%|█▋        | 175/1071 [10:07<1:01:03,  4.09s/it]
  Quality images:  16%|█▋        | 176/1071 [10:08<45:19,  3.04s/it]  
  Quality images:  17%|█▋        | 177/1071 [10:09<34:31,  2.32s/it]
  Quality images:  17%|█▋        | 178/1071 [10:09<27:06,  1.82s/it]
  Quality images:  17%|█▋        | 179/1071 [10:10<21:36,  1.45s/it]
  Quality images:  17%|█▋        | 180/1071 [10:10<17:47,  1.20s/it]
  Quality images:  17%|█▋        | 181/1071 [10:11<15:13,  1.03s/it]
  Quality images:  17%|█▋        | 182/1071 [10:12<13:20,  1.11it/s]
  Quality images:  17%|█▋        | 183/1071 [10:12<12:22,  1.20it/s]
  Quality images:  17%|█▋        | 184/1071 [10:19<37:16,  2.52s/it]
  Quality images:  17%|█▋        | 185/1071 [10:20<30:33,  2.07s/it]
  Quality images:  17%|█▋        | 186/1071 [10:20<24:30,  1.66s/it]
  Quality images:  17%|█▋        | 187/1071 [10:21<20:17,  1.38s/it]
  Quality images:  18%|█▊        | 188/1071 [10:27<40:18,  2.74s/it]
  Quality images:  18%|█▊        | 189/1071 [10:31<46:47,  3.18s/it]
  Quality images:  18%|█▊        | 190/1071 [10:34<44:18,  3.02s/it]
  Quality images:  18%|█▊        | 191/1071 [10:35<35:06,  2.39s/it]
  Quality images:  18%|█▊        | 192/1071 [10:36<30:39,  2.09s/it]
  Quality images:  18%|█▊        | 193/1071 [10:42<46:30,  3.18s/it]
  Quality images:  18%|█▊        | 194/1071 [11:57<6:02:00, 24.77s/it]
  Quality images:  18%|█▊        | 195/1071 [11:58<4:17:42, 17.65s/it]
  Quality images:  18%|█▊        | 196/1071 [11:59<3:04:03, 12.62s/it]
  Quality images:  18%|█▊        | 197/1071 [12:00<2:13:12,  9.14s/it]
